-1.2892,1.056
-0.38674,0.9761
0.99549,-1.0249
-0.40063,1.3157
-1.3766,1.1576
-1.1081,0.81534
-0.84914,1.107
0.044138,-0.4918
1.2307,-1.0783
-1.1303,0.9766
-1.0768,1.2386
0.44851,-0.57803
0.38473,-0.86321
0.93487,-1.1698
0.42794,-1.2754
-1.023,0.74724
-1.4312,0.99668
1.0371,-0.61549
-0.4926,1.0821
-0.40166,0.7404
-1.0205,1.1584
1.0568,-1.8795
0.025574,0.52462
0.082691,0.74282
0.50849,-1.2675
1.1525,-1.0972
-0.52832,0.73249
0.11221,-1.1086
-1.0453,0.92423
-1.4257,1.5209
1.0049,-0.86841
-1.725,0.71161
-0.048108,0.9048
-1.0592,0.92581
0.68582,-0.30382
-0.84888,0.26388
-0.67806,0.4849
-0.51906,1.4649
-0.38711,0.80395
-0.9355,0.52607
0.32815,-1.402
-1.1443,1.3256
1.6216,-1.2202
0.42118,-0.82017
1.1336,-0.55387
0.65687,-0.62406
0.4076,0.17198
1.1056,-0.90196
0.59879,-0.90629
1.3311,-0.83669
-0.56918,1.1359
-1.2428,0.77182
0.6235,-0.67411
0.49981,-1.0654
-0.77271,1.1283
0.6373,-0.88379
0.38671,-1.649
0.14431,-0.75308
0.85462,-1.6469
-0.72674,1.4918
1.5199,-1.0006
1.308,-0.94754
-1.2577,0.57541
0.5954,-0.87149
0.67381,-0.68621
-0.96996,1.5913
-0.71478,0.80258
0.85478,-0.80189
-1.4491,0.41651
-1.2871,0.97465
-1.088,0.37961
0.87173,-0.58687
0.87086,-0.91517
1.1701,-0.74181
0.4895,-0.86811
-0.60688,0.18271
-2.8147,-0.5699
1.4788,-1.3443
-1.4546,0.23856
1.6213,2.6202
-2.3264,0.78678
-1.0175,0.57702
-0.90668,0.54114
-0.79648,1.0836
0.12539,1.1358
0.91482,-0.4818
1.1029,-1.0751
-0.33763,-1.5312
-0.90365,1.7712
-0.55422,0.71166
-1.4304,0.59569
0.6782,-0.72853
0.41149,-0.96359
0.91747,-1.0787
-0.48119,1.1968
-1.6235,0.54319
-1.0403,0.85965
-1.408,0.98151
-0.58608,1.3292
0.93436,-0.8284
0.95016,-1.1401
-1.2864,1.0968
-0.48296,0.953
-1.9298,0.88791
-0.7228,1.5893
-0.82986,0.11243
-0.0027577,-0.94792
1.0288,-0.59616
0.70615,-1.0495
-0.33585,-1.5427
0.31079,-1.1921
-0.34359,0.99422
1.0668,-0.39113
0.59529,-0.73118
-1.6504,1.2613
1.4411,-0.72288
1.0722,-0.9646
0.87235,-0.79588
1.2879,-1.1969
-0.85354,0.87353
0.46004,-1.0918
-0.83222,1.0433
-0.66169,1.0237
1.2705,-0.77004
-0.73298,0.83528
-0.87246,1.1851
0.96829,-0.53194
-1.4341,0.44173
-0.62989,-0.43409
-0.23017,0.76598
0.98075,-1.0152
-0.804,1.1708
-1.2229,1.4262
1.4411,-1.4843
-1.697,1.0732
0.74389,-0.98105
-1.3554,0.87535
-1.2581,0.88908
-0.89518,1.01
-1.0572,0.90528
-1.4044,0.0069867
0.72209,-1.1492
-1.113,0.68188
1.1304,-0.55598
1.0784,-0.91033
1.3091,-1.2553
0.047069,0.60925
0.15021,-1.1326
-0.19876,-0.86715
1.0086,-0.54645
-1.4488,0.57839
-1.0029,0.87981
-0.80419,0.93487
0.15099,-0.95577
-1.1745,0.471
1.5793,-0.93976
-0.68877,1.0578
-0.86795,0.90259
-1.1422,1.2209
-0.47338,0.80377
-0.79613,0.98053
-0.82973,0.73627
-0.73722,0.81427
-1.5615,0.83481
-0.84289,0.3526
-1.1829,1.3453
0.16426,-1.3402
1.0967,-0.51159
0.63074,-0.85105
-1.2627,0.94247
0.76041,-1.1542
-0.98395,0.91831
-1.1948,1.0752
-0.25214,0.5724
-0.067614,1.0577
-0.21778,0.61374
-1.6915,1.0983
0.98051,-0.57481
1.08,-0.83607
1.0879,-0.80687
0.59252,-0.52421
-0.34493,0.94762
0.21812,-0.95937
-1.0532,1.5772
-0.87957,0.50761
-0.66488,0.36097
-0.059576,0.70167
-0.63977,1.2862
-0.63652,0.49548
0.19152,-0.55217
-0.83325,0.94887
1.7266,-0.98221
0.67996,-1.1529
1.0171,-0.90329
-1.1138,0.3331
0.7646,-1.0112
-0.64972,1.1576
0.42895,-1.0547
-0.87588,1.1607
-0.57134,0.73169
1.3291,-0.96434
-0.88228,-0.19703
-0.49995,0.89286
0.95839,-0.75042
1.1528,-1.1695
-0.22202,0.7306
0.99401,-0.79984
1.5469,2.8093
-1.2276,1.2043
0.86868,-0.41966
-0.25015,0.96665
-0.6035,1.2436
-0.10332,-0.86128
1.627,-0.36792
-0.24366,-0.49586
-0.56631,1.051
1.4707,-0.93752
0.45829,-0.71138
0.63151,-1.1221
0.16857,0.83806
-1.1121,0.51002
0.49673,-0.85494
-1.6145,0.88059
-0.93594,1.4254
0.75306,-0.43675
-1.3938,0.40992
-1.0398,1.3797
-1.1157,0.87404
-0.42155,0.16599
0.19325,0.58815
0.43178,-0.66904
-0.61515,1.3069
-0.76777,0.44749
1.3031,-0.88902
-0.47415,1.285
-0.89669,0.89231
0.16374,-0.87213
-1.9781,1.163
-1.0369,0.98748
-1.2376,1.0121
-0.83194,0.59404
-0.59078,1.3556
0.6573,-1.0516
0.482,-0.51807
0.25707,-1.4714
-0.30901,1.1104
0.9113,-1.0068
0.91522,-0.96624
0.35484,-0.60955
-1.0029,0.84233
0.2932,-0.75496
0.37331,-0.70488
0.62403,-1.126
1.5881,-1.1189
-1.0576,0.91889
-0.99853,1.2504
-0.9863,0.52011
0.89082,-0.6438
-1.2631,0.7366
-0.9368,1.6117
0.62843,-1.1392
1.8735,-1.4371
-0.93623,0.45174
-1.0418,0.80558
1.0674,-0.5877
-0.53302,1.0335
0.82606,-0.90489
-1.1289,0.32266
-0.95968,1.2538
-0.8211,1.3035
-0.33876,1.0206
0.67876,-0.88168
1.1414,-1.2283
-0.33542,1.1737
-0.18167,0.7108
1.0621,-1.4706
-1.1223,0.52724
-0.93096,1.1534
1.1346,-0.7192
-2.0276,1.4319
-0.020271,-0.91843
-1.2006,0.8599
-0.15655,0.56309
1.1381,-0.56339
-0.61046,1.4498
0.91192,-1.4397
-1.4351,0.47168
0.45567,-1.4116
-1.389,1.1957
-0.84891,1.1588
-0.67511,1.4181
0.62935,-0.80554
0.51489,-0.98783
-0.49444,0.27914
0.50098,-0.80814
-1.4443,0.77961
0.59419,-1.4882
-0.21096,0.99636
-1.3399,0.45195
0.50342,-0.43949
-0.568,0.92392
-1.1537,1.2644
-0.20615,1.4322
0.67933,-1.4498
0.98917,-0.37029
0.4687,-0.93824
0.76272,-0.78296
-0.62984,1.1284
-1.0599,0.39812
-0.91336,0.76066
-1.4886,0.50976
0.8249,-1.0347
-2.1102,0.75012
-0.8466,1.0606
1.5636,-1.0743
-1.0876,0.18843
0.77418,-0.56051
1.2058,-0.97538
1.3981,-0.68753
-0.35035,0.86372
1.3325,-1.0403
0.99852,-0.62582
-0.99733,0.24393
-1.0805,0.79552
0.53525,-0.88189
-0.6527,0.61956
1.3721,-0.91866
1.0463,-0.80787
0.57784,-0.42214
0.38118,-0.6994
-0.37535,0.38155
-1.5192,1.2773
0.66084,-0.78833
-1.0814,1.1197
-0.78564,1.0142
-1.1867,1.2426
-1.5042,1.0262
-0.61256,0.74742
-0.77481,0.29351
0.97084,-0.9136
1.6291,-0.87196
-1.0924,1.0107
1.3253,-1.1778
-1.0022,1.2218
-1.1894,0.8768
-1.6599,1.6259
-1.1324,1.3205
1.1867,-1.3028
-0.32148,0.70415
-0.19146,0.35484
-0.25371,0.42804
0.82131,-0.45532
-0.49163,1.163
-1.1605,0.45769
0.26217,-0.60717
0.71927,-0.89427
0.70997,-1.0879
-0.77529,1.0049
1.0007,-0.63443
-1.2124,1.6326
1.7239,-0.90165
-1.1021,1.3456
0.088266,1.1287
0.31497,0.507
-0.76627,1.5267
0.61873,-1.1551
0.15716,-0.89015
1.1114,-0.74294
1.0065,-1.086
0.749,-0.73273
0.71508,-1.3775
-1.1372,0.98817
0.76579,-1.3473
0.75696,-0.63811
-0.83374,0.5423
1.3366,-1.2753
-0.43856,1.3497
0.4589,-0.91439
0.92305,-0.92981
0.74692,-1.6345
0.78389,-0.74976
0.68783,-1.258
-1.0436,1.6031
-0.78736,0.83572
0.50221,-0.69602
-0.57565,0.95802
-1.0343,0.79727
0.94411,-0.68929
2.3253,-0.66509
-0.17774,0.92426
-1.031,1.1646
-1.875,0.15822
1.0773,-1.1831
-0.55484,1.1518
-0.27583,0.75139
1.2598,-1.1157
1.2322,-0.44614
-0.14188,1.4375
-0.75557,1.2205
-0.72916,-1.1485
-0.58308,0.95031
-0.4772,1.4401
1,-0.71773
-1.5912,0.43766
0.96268,-0.86314
0.54842,-1.0753
-0.99625,1.4204
1.0477,-0.33367
0.53038,-0.75787
-1.6165,1.2963
-0.43973,0.33818
-0.013638,0.14806
1.2342,-0.88324
-0.057976,-1.3766
-0.92634,1.8102
-0.42061,0.8191
-1.6409,0.87078
0.8638,-0.64773
-1.3081,1.0969
-0.42476,0.83626
-0.22951,0.94673
-0.96497,1.0025
1.4567,-1.5086
0.24905,-0.38587
-0.92186,0.74073
-0.057926,-0.24932
1.2672,-1.0144
1.2845,-1.3914
-0.42006,0.67652
1.5794,-0.77442
0.43306,-0.90021
0.67896,-1.2802
-0.7594,0.50667
-1.1056,-0.043324
-1.1597,0.89695
0.67839,-0.8847
-0.9478,0.89017
0.92671,-1.1817
-0.72192,0.4516
0.41054,-0.59386
-0.70065,1.0241
-0.82672,0.80181
0.50958,-0.85719
0.5635,-1.297
1.2287,-1.392
-1.5632,0.5558
1.155,-0.57167
-0.22636,-0.66644
-0.49136,0.58511
-1.9144,0.99918
0.84548,-1.3272
-0.27325,1.0354
-1.0755,0.66474
0.56486,-0.95623
-1.0564,1.2592
0.81607,-0.9862
1.0083,-0.77267
0.77193,-0.98826
0.95683,-0.17502
-0.046563,-1.1631
-0.081586,0.05981
0.48903,-0.31803
0.62319,-0.31618
-0.67562,1.1911
0.31535,-1.2177
0.91315,-0.96574
-0.41389,0.93859
-0.45087,1.1237
0.95566,-0.6983
-1.1064,0.39511
-0.87943,0.75666
0.91052,-0.85503
-1.3917,0.74938
0.649,-0.61892
-1.0585,0.78216
-1.0829,0.79298
1.141,-0.76271
0.2305,-0.96741
0.80081,-1.0505
1.2204,-0.87099
-0.71191,0.39234
0.77599,-1.6012
-0.81251,1.2684
0.50714,-1.2076
1.1377,-0.98957
0.37499,-1.2212
-0.21769,1.2145
0.24982,-0.77646
-1.3001,1.5746
1.0138,-1.0542
0.56455,-1.3334
0.18727,-1.1771
0.41621,-0.70593
0.78955,-1.004
0.31755,0.75224
-0.57385,0.98165
-1.6715,0.90559
0.22463,-1.2937
1.71,-1.0287
1.4427,-1.0596
1.4479,-1.1286
1.2165,-0.61078
1.3296,-0.1617
1.9666,-0.38419
0.31112,-1.4282
-1.3277,0.6203
-0.64195,1.4997
1.1799,-0.9986
-0.23536,0.68581
-0.7735,1.0602
-1.4567,0.85375
0.85428,-0.95698
-0.66564,0.75598
-1.0627,0.69086
-0.67207,1.2145
-0.38747,0.16977
0.91671,-0.92359
-1.0309,1.103
-0.8032,0.78422
-0.2636,0.27642
0.44262,-0.25524
-1.3779,0.40401
-0.15136,-0.63006
-0.98175,0.92315
1.339,-0.63674
-0.49805,0.97241
0.49384,-0.94915
-0.48771,0.82119
-0.22516,-1.2321
0.31048,-0.84083
-0.99925,1.2907
0.30889,1.1807
1.4189,-1.0469
1.0582,-0.96834
0.72853,-1.2893
0.92407,-1.4066
1.2253,-0.89732
0.67852,-1.054
-0.25138,-0.93787
-1.0155,0.7299
1.2129,-0.95436
-0.63664,0.90835
-0.25797,1.283
1.8688,-0.42978
-0.32417,0.40017
-1.0665,1.0758
0.25252,-0.93162
-0.4962,1.0969
0.41102,-0.60599
1.4263,-0.54912
0.90753,-0.7434
1.5555,-1.2262
0.75454,-1.2319
1.0707,-0.84276
1.1589,-1.3873
1.3072,-1.2592
-0.6946,0.64915
0.96884,-0.63752
0.67928,-0.63401
-1.0617,0.83616
-0.57828,1.3627
-0.74335,0.41533
-0.87631,0.86418
0.041006,-0.68943
-0.79133,1.0214
2.0155,-0.93913
0.95115,-0.63447
-0.76912,1.1366
-1.2094,0.58667
0.98099,-0.66197
0.34271,-1.1294
1.3039,-1.3149
-1.0407,1.7801
0.98331,-0.79212
-0.52202,1.1838
-1.0929,1.3281
-0.40318,1.4445
0.85427,-0.48112
-0.95012,1.0024
-0.65267,0.95924
1.024,-0.75831
0.62314,-0.52495
-0.73563,0.87322
-1.6226,0.26664
1.6833,2.7548
-0.35101,0.87896
0.72558,-0.85209
-1.1159,0.99205
-0.18889,0.83825
-1.4359,0.61853
1.0368,-0.77685
-0.96603,0.96819
1.362,-0.70792
-1.0707,0.6221
0.24816,0.71205
-1.4755,0.95622
-0.9095,0.67974
0.20974,0.86839
1.1056,-1.4412
-0.86345,0.56551
1.3531,-0.73133
-0.9956,0.99883
0.30773,-1.0801
-0.12563,1.8948
0.34516,-0.7107
1.0592,-1.419
1.0323,-0.9541
-0.84836,0.43768
0.11923,0.99515
1.333,-0.93395
-1.7346,0.73094
0.20465,-0.93636
0.72064,-0.41774
1.4947,-1.2569
-0.8018,1.1088
-0.27868,1.043
0.75951,-0.77798
-1.3826,0.56731
-0.40693,1.0698
-0.93937,1.2476
0.56547,-0.66643
-0.11859,0.87555
1.0061,-0.5692
1.9699,-0.51194
1.2126,-0.72784
0.87405,-1.2137
-2.0302,0.44818
0.3119,-0.588
1.2773,-0.47811
-0.15049,1.3125
-1.0926,0.54987
-0.46259,1.9354
0.85491,-1.3515
-0.64604,1.4183
-0.72448,0.40167
-0.79775,1.0383
0.53975,-1.2456
-1.0331,1.2045
-1.7251,0.97724
-0.82859,0.70106
0.18944,-0.63331
-0.022201,-1.2266
1.5027,-0.73564
-0.79184,0.87291
-1.4435,1.0725
-1.9104,0.62478
0.61457,-0.68588
0.19646,-0.81993
1.371,-0.85131
-0.8838,0.89735
-0.97053,0.59433
-1.2712,0.68567
-0.2618,0.92704
-1.3779,1.0676
0.66369,-1.0181
-1.3583,1.0386
0.84884,-1.0765
0.93793,-0.99477
-0.55892,1.0582
1.6018,-0.76265
-0.59903,0.93174
0.85735,-0.53534
1.2201,-1.2321
-0.18485,1.1801
-1.1139,1.4117
-0.97397,1.3676
0.83539,-1.6651
-0.1248,0.34995
0.11117,1.194
1.8238,-1.3336
0.81039,-0.76221
-1.5935,0.91789
1.6609,-0.49509
-0.88969,1.05
-0.34803,1.4233
-0.032778,-1.1367
0.56503,-1.1523
-1.0465,0.87953
-0.49027,0.52272
0.274,-0.61998
-0.75878,0.64788
-0.35515,0.67872
-0.72443,0.37881
-1.4452,0.59825
-0.86475,0.97757
-1.5151,0.67203
0.79193,-0.94327
1.0543,-0.65945
0.46954,-0.79638
0.87585,-0.67124
-0.63627,1.2113
-1.2319,0.71984
-0.66526,1.3561
-1.353,0.7469
1.128,-0.96048
-1.4105,0.21075
1.1182,-1.0491
0.52681,-1.0184
-1.8283,0.52223
0.77643,-1.0675
1.2489,-0.98726
-0.14995,0.63178
-0.50714,0.41566
-1.6379,1.015
-0.63242,1.5509
0.96294,-0.76052
0.94974,-1.2603
-1.8471,0.8803
-0.60907,0.42379
0.55315,-0.98663
-1.4369,0.81495
1.205,-0.79661
-0.91079,0.57029
-1.7241,1.495
0.39153,-0.63986
1.4001,-0.96445
0.61607,-0.65581
-0.59095,0.15043
0.91074,-1.1211
-1.4532,1.4799
0.55493,-0.60599
-1.5028,0.57728
-1.1716,0.91139
-1.3408,1.3095
-0.83479,1.1052
-1.4552,0.67972
-0.056123,-1.013
-0.90857,0.44913
1.4745,-1.0408
1.6592,-0.48623
1.2984,-0.83596
1.4631,-1.3119
0.84245,-0.66962
0.37709,-0.80082
-0.97348,0.64186
0.66412,-0.31226
0.81723,-0.92159
1.6808,-0.23594
0.34718,0.37308
-0.35215,1.1569
-1.0076,1.0447
-0.7555,0.8518
-0.89219,1.2335
1.1221,-1.0793
0.24386,1.1157
0.96793,-0.61201
-1.3606,0.83685
-1.6483,1.2751
-0.22635,1.3625
1.1345,-0.99554
2.1679,-0.89115
1.4469,-0.45885
-0.62093,0.12359
-1.2451,1.0014
-0.98267,0.30325
-0.62446,1.6106
0.61445,-0.45418
-0.32599,1.0144
-0.50067,-0.13145
-1.0528,1.5117
0.085301,-1.4179
0.18839,-0.59442
-1.5971,1.3213
0.62585,-0.49894
-0.27997,1.1267
-0.97137,1.5049
0.21247,1.1171
-0.84987,0.17713
0.98758,-1.2376
0.55291,-1.0434
-1.1078,0.34729
-1.1342,1.2159
-1.4199,1.2908
-0.94252,1.2761
0.90675,-0.7844
-1.8909,0.56972
-1.2027,0.80113
1.3822,-1.2147
-0.62642,1.3509
1.0263,-1.3733
-0.98569,0.70459
-1.0619,1.1474
-0.58429,1.1698
0.57791,-1.3518
-1.3993,0.86902
0.66557,-0.24171
-1.6419,0.82914
-0.64314,1.3703
0.54562,-1.2123
1.522,-1.3664
-1.2772,0.71698
0.85904,-0.55729
-1.8014,1.6078
0.66358,-0.62698
1.1136,-1.3186
-1.4726,0.50048
-0.81654,0.7107
-0.96663,0.71497
0.36312,-1.5159
-0.75481,0.76872
0.75915,-1.0578
1.611,2.5225
0.59033,-0.7913
1.8707,-1.0696
-0.72431,0.46495
1.2956,-0.49915
0.49636,-0.7627
-2.7807,-0.63061
-0.58061,0.64136
-0.90563,0.70894
1.0461,-0.64721
-1.1597,0.54238
0.5875,-1.043
0.75823,-0.3688
2.2317,-1.2191
-0.84104,1.086
-1.0396,0.37459
1.4727,-1.4938
-0.80304,1.3235
0.9356,-1.2216
-0.43032,0.53075
0.99712,-0.59721
-1.861,0.74271
1.4513,-0.88848
-3.1909,2.8196
-1.7937,1.1123
1.3498,-1.3803
-0.90951,0.92908
-1.4865,0.64675
0.95411,-0.16908
0.70011,-1.1159
-1.2735,0.5532
0.55142,-1.0353
1.354,-1.4986
-0.095035,0.15203
-1.5984,-0.041885
1.1965,-0.67651
-2.0539,0.61518
-0.77947,0.90909
-1.3302,0.55854
-1.2875,0.53525
1.0338,-1.0208
1.3725,-0.99184
-0.25208,0.81765
1.1805,-0.89758
-0.89737,0.86335
-1.1769,1.799
0.99678,-0.98406
-1.6505,0.73783
0.42539,-1.2617
0.92637,-0.81169
1.1751,-1.0691
1.1328,-0.50398
-0.75158,0.57068
-0.59851,1.108
0.20333,-0.45177
0.35693,-1.164
1.5262,2.7251
-0.61523,1.2635
0.47767,-1.1875
-0.69446,0.69903
0.48535,-0.86893
1.1146,-0.63802
-1.0615,1.3598
1.0722,-0.80279
-1.6309,0.52393
0.19021,1.1627
-1.0106,1.3022
0.72681,-1.5039
0.37299,-0.73652
-0.46433,1.4086
-0.80873,0.5996
-0.71464,0.56488
0.54314,-0.82408
0.9096,-0.7515
1.2012,-1.1087
1.0454,-0.52287
-0.80461,0.89861
-0.88644,0.75201
1.394,-0.72843
-0.046159,-1.1081
0.038463,1.3343
1.0728,-0.97628
-0.55748,0.98067
-2.0514,1.3659
-1.2394,0.8944
1.5548,-0.7638
1.5081,-1.1755
1.8476,-0.81651
-0.4876,0.94609
0.13932,-0.21812
-0.97143,1.3057
-1.3492,0.16282
1.0307,-0.26953
-0.69005,0.35172
0.82393,-0.51784
1.8345,-0.80734
0.79697,-0.1597
0.34595,-0.87428
-1.2332,1.0079
1.065,-1.5185
0.90687,-0.71674
-0.4957,0.83077
-1.6722,1.1274
-0.4745,1.4859
-1.049,1.0698
-1.391,1.0454
0.78212,-0.54421
0.65628,-0.91725
0.87324,-0.48464
1.2891,-1.3955
0.60234,-1.6341
0.43853,-0.83894
0.62687,-0.98125
-0.89772,0.7657
-0.17031,0.9927
-0.40837,0.55663
-1.5276,0.81167
0.87065,-0.35687
-1.0596,0.26204
-1.1648,0.93597
-0.54058,0.88194
-0.80733,1.0589
-0.98479,0.74923
0.82116,-0.85778
0.97187,-0.80938
0.67541,-0.89766
0.53596,-0.77149
0.76102,-1.09
-1.2202,0.17214
-1.2059,0.73625
0.10854,-1.2743
0.77748,-0.81914
1.5615,2.5517
-0.92397,0.5546
-1.5774,1.2537
-1.0557,0.78181
0.24021,0.018741
-1.2806,0.67338
0.60323,-0.83694
-0.70811,1.0077
-0.45982,1.0375
-1.0879,0.9851
-1.8265,0.30492
0.78194,-0.6253
-0.13967,1.2183
0.17227,1.0784
-0.83256,0.86476
0.48738,-0.57368
0.38575,-1.0407
0.29111,-0.54401
-0.26741,0.54159
0.11536,-0.53575
0.59383,-1.194
0.94767,-0.93245
1.2726,-0.4418
-0.7026,0.62183
0.18419,-0.92776
-1.1125,1.0438
-0.20486,0.94767
-0.86936,1.0281
0.91856,-0.53016
-0.94217,0.88688
0.88651,-0.77319
1.58,-0.58004
0.12314,0.83461
-1.8415,0.1306
-1.5451,0.64454
-0.66141,0.79761
-1.5141,0.91755
-0.66712,0.32744
-0.67787,0.46638
-1.0952,0.99147
-1.2934,0.46723
-0.99592,1.3944
-0.88261,0.85886
-0.87942,0.82205
0.60392,-0.75129
0.70979,-0.68223
-1.1639,0.82347
-0.98628,1.5636
-0.63003,0.29859
-0.75443,0.65077
0.74098,-0.63384
0.86328,-0.83784
-1.4135,0.48327
0.55192,-0.68136
0.67039,-1.2318
-0.74438,1.1314
-0.63388,0.8819
-0.92042,0.30287
-0.64537,0.7826
1.3675,-0.99177
0.3228,-0.94796
0.0578,-0.89083
-0.94577,0.89173
0.28282,-1.4822
-1.4695,0.43694
0.72096,-1.6634
0.93185,-0.29903
1.2125,-0.58604
0.33634,-0.31014
-0.86502,0.45949
-0.86769,0.8607
-1.0514,0.71748
1.8047,-1.2587
0.34869,-1.5513
0.53359,-0.46822
-0.73252,0.83055
1.2616,-1.0169
-0.84026,0.81365
0.53912,-1.0617
-0.75371,0.79306
1.5482,-0.80136
0.36982,-0.60286
1.5689,-0.66759
0.74864,-1.2832
-1.2049,1.4376
-1.3748,0.95434
0.24718,-1.4125
-1.0062,0.75042
-0.56943,1.6774
1.0351,-0.53573
0.81606,-0.8643
0.85594,-1.2111
0.5429,-0.96241
1.0287,-1.0836
0.13339,0.75331
-1.0643,0.91741
0.88125,-1.1296
0.99015,-0.28939
0.26923,-0.861
-0.93858,0.7875
0.72335,0.80233
-1.3854,0.51705
-1.2164,0.96617
0.22781,0.63215
-1.1775,1.3935
-0.55472,1.0216
0.99008,-1.1848
0.019372,-0.64994
0.51649,-1.3064
-0.6689,1.421
-1.0531,0.81119
0.40384,-0.80476
-0.41541,0.58363
0.68571,-0.57157
-0.73538,0.78032
-0.96919,0.43242
0.96578,-0.74384
0.88529,-0.71581
0.65987,-1.3861
1.4965,-0.73989
0.54118,-1.4231
1.0156,-0.66732
-0.64366,0.29666
-0.22743,0.68652
-1.2931,0.59207
-1.2139,0.76321
-0.62593,0.9893
-0.45858,0.66672
0.79498,-1.723
-1.2586,0.96595
-1.4175,1.2211
0.92386,-0.47453
-0.20738,0.88105
0.94373,-0.7999
1.1302,-0.16389
0.73887,-1.1712
-0.74298,0.81896
0.49875,-0.72761
-0.10694,0.51849
-1.7144,0.57824
1.8987,-1.5026
-0.70471,1.0304
-0.67789,0.74619
-1.1339,0.59045
1.5454,-0.92913
-0.79123,0.74775
0.33112,-1.7035
